text,label
《哈利·波特》上映已经14年了，13分钟重温8部系列电影最伟大的时刻，每个画面都是回忆[悲伤]http://t.cn/RURkC7V,0
日本留学生，冒充国人带头打造抢烧！,1
大家买牙膏请留心，买牙膏时注意下牙膏管反面底部的颜色条，原来颜色条有含义啊！尽量选择绿色和蓝色，共分4种:绿、蓝、红、黑。 绿色:纯天然 蓝色:天然+药物 红色:天然+化学成分 黑色:纯化学 国内的儿童牙膏居然大多是化学的，  你知道以后如何选择！,1
精致好吃的家常菜，家里请客吃饭必备！,0
【抵抗强拆，女子在公安局被扒光】前天下午六点左右，一中年女子在贵州盘县红果大街上裸奔，家属称，这名女子因抗强拆被抓到公安局，她在公安局内就被扒光，公安局打赌称这名女子不会跑出公安局。结果。。最后围观人越来越多，公安部门已经感觉到事态严重性，,1
【日本大阪官员开车上班被停职3个月】大阪市政府宣布，一位56岁的主任级女官员今年以来开车上班110次，违反"禁止公务员开车上班"命令，处以停职3个月处分，被令交还4万日元的交通卡报销费。大阪市长认为，公务员开车上班，增加城市交通拥堵压力，影响市政府经营的地铁和公交车收入。（南方都市报）,1
有些故事，不一定要讲给所有人听；有些悲伤，不一定谁都会懂；有些伤口，时间久了就会慢慢长好；有些委屈，受过了想通了也就释然了；有些伤痛，忍过了疼久了也成习惯了；有些藏在心底的话，不想说也就没必要说了。其实，并不是所有的痛，都可以呐喊；不是所有的爱，都可以表白。@几米漫画集（转）,0
【OSEN独家】[<她很漂亮>朴有焕-安世河加盟<丛林的法则>巴拿马篇]23日相关人员表示因出演热播剧#她很漂亮#受到大众喜爱的演员朴有焕-安世河将正式作为SBS综艺#丛林的法则#第23个生存挑战记巴拿马篇的固定成员加盟.另外之前确定出演的还有洪宗玄-吴智昊-李章宇等，预计于28日出国.,0
上海一男子向女朋友求婚遭拒。 该女子一天晚上在西餐厅看到顾客留言本，突发奇想，留言：***，如果你能找到这条留言，我就嫁给你。本来以为事情就这么过去，结果这条留言恰巧被另一微博控发现，上传微博，经万人传播，该男子居然找到了这条留言，女子也欣然答应了求婚。 [爱你]好浪漫啊！,1
【紧急通知！大家千万谨慎购买樱桃！ 】今年樱桃里寄生了一种蛆虫，几乎大部分的樱桃里面都有。实验方法：找最好看最新鲜的樱桃，放透明玻璃杯中，倒进水去后放点盐，大约2分钟就会看到这些蛆虫从完好的表皮往外钻。求扩散！（转）【评】太恶心了~~还有什么能吃的？！扩散！@李小朋V @摆古论今,1
【俄媒：失联客机在美国印度洋基地迭戈卡西亚岛！[吃惊]】俄罗斯媒体称，俄军方不愿意透露姓名的人仕说，据他们掌握的信息，失联客机在美国印度洋基地迭戈卡西亚岛，客机藏在机库里，这个新机库是两年前建的，能停B52等大型机体。美国这样做无非就是勒索中国不要倒向俄 http://t.cn/8s2LJo1,1
#足球·亚冠决赛# 萌萌哒的马云，全情投入。[笑cry],0
碱性电池的阳极是锌阳极，含有锌粉的凝胶状物质。电池肚子里装着凝胶状物质，意味着它下落时吸收冲击的性能更好，不容易弹起来。随着电池放电，锌反应生成氧化锌，电池的内部结构跟着变化——锌阳极变成了更致密的固体，旧电池就更容易弹起来了。,0
相声演员侯耀华发的，不是我发的！,1
预报：福岛沿岸第一波海啸8分后到！,1
【英国女高材生为了被包养休学】据台湾媒体东森新闻云报道，英国一名19岁正妹天资聪颖，超会念书却决定从医学系休学，加入被富人包养的行列。经过一番交涉，这名女大生已经被11名年大龄男性包养，成功赚到珠宝、名牌服饰和昂贵的包包，让她很快乐。http://t.cn/RUgInI9,0
地壳qiao改为地壳ke，阿e房pang宫改为阿a房fang宫，心宽体胖pan改为心宽体胖pang，新华字典的最新修正让我们高中都白学了。。。,1
【 被当街摸阴部时反抗，女孩遭官二代狂砍！】靖江市公安局长陆胜民及市政府公务员陆建波之子当街对刘某女孩非礼（摸奶、摸阴部)，遭女孩反抗，两人一气之下从车上拿出砍刀连砍刘某34刀，并当众狂叫：贱女人你逼是金做的？摸一下会死？砍死你！知道我们是谁吗？女孩叔叔和弟弟讨要说法，被警方关押。,1
以後我玩微博還有什麼意義,1
【春天，何以满城尽带白毛絮？】春天到，飞絮飘，这其实是一场交媾盛会的结果。飘絮之前，杨柳树长条状外面还有毛的雄性生殖器官迎风飞舞，向未知送出了精子……而那雌花接受了不知源头的爱的礼物，结出了长着棉絮般的绒毛的种子：http://t.cn/zOWL2z2 好像……前两天是419来的？,0
20日，江苏兴化市周庄镇农贸市场发生一起城管执法人员与一名农妇纠缠致其重伤的事件。22日下午，该农妇在医院里经抢救无效死亡。城管在执法中掀翻了经营户李祖扣摊点，李夫妇与城管人员发生了厮打、纠缠，李祖扣妻子、56岁的林红英腹部被踢一脚造成肝血管、脾脏破裂引发死亡。,1
【激情奥运iPhone4S疯狂送】庆网报读者跨越4千万，现联合苹果(中国)分公司为中国队加油，本届伦敦奥运会结束时，中国代表队如果依旧能在金牌榜上排第一，每人送一部iPhone4S，颜色随机【人人有份 参与方法】㈠关注@网报；㈡转发这条微博并@ 3个好友。结束7天内请把地址电话姓名发私信至网报，过期不候,1
【基金总裁伤不起】@谭昊：京城一著名公募总经理在员工大会上说，“如果我死了就算了，但凡我还有一口气在，就一定要把投资者的钱赚回来。”这家公司目前有200多万持有人，6年间亏损173亿。他对投研部门唯一要求是，“你们怎么把钱赔出去的，就怎么给我赚回来，否则我死不瞑目。”此刻，他正在病中。,0
【维稳机制保怪胎】浙江师友通报，在台州黄岩区院 桥中学，初二某男本周因琐事纠纷，持刀将三个初三学生捅死，省 委宣传 部封锁媒体，不准报道，该中学有恃无恐，不但不疏导学生情绪，反而控制和威胁学生。请问宣传 部等，追问教育危机难道不比粉饰盛世门面继续唱赞歌更重要？掩盖真相就能维稳到底？,1
少吃一口能饿死你们是不是[微笑],0
CCTV今天播出交通新规： 1闯红灯记6分罚100元。2 酒驾记12分5年内不得再考取驾照。3 不系安全带记3分罚100元。4 副驾不系安全带记1分罚50元。5 行驶中拨打手机记3分罚100元。6 行驶中抽烟记1分罚100元。7 有意遮挡号牌记12分，顶额处罚。8 超速驾驶记6分。9 副驾驶有不满14周岁乘坐的记6分罚300元。,1
今晚再送出《少年派的奇幻漂流》原声大碟！十分优美动听 http://t.cn/zjqbBCp,0
【新闻联播：火车盒饭只要5元！ 你吃过吗？】《新闻联播》记者亲身登上火车，报道火车上的东西一点都不贵。网友吐槽：“央视记者是怎么买到火车票的？”、“能不能别逗了？5元太能扯了！最便宜矿泉水都要五块以上，还能买盒饭？播新闻联播的人难道没做过火车？PS：继你幸福吗，央视又一大亮点~[汗],1
短腿柯基简直萌瞎惹了。 笑起来好阳光好暖心。,0
【因思念走失女儿 七旬老人捡垃圾成瘾[伤心]】成都一出租房里堆满了垃圾，78岁的颜大娘住在10平米的小屋内。“这行为已持续了七八年”。大娘曾五度搬家，每住一处都要被垃圾填满。老人说：“我就寻思着捡点垃圾，不然老是琢磨那丢失的女儿…”（成都商报）实际上，老人家的女儿10多年前就走失了。[泪],0
由Kunal Nayyar参演的CollegeHumor网站原创搞笑视频：http://t.cn/aK0SL3。Kunal在片中饰演一名成人网站的客服。提示：本片涉及成人话题。 [嘻嘻] PS：这是Kunal2010年的作品。CollegeHumor网址：http://t.cn/h6boli。这样的网站没被河蟹真是万幸啊。,0
印度一妇女一次性产下一支足球队，创世界记录！,1
【过去30天 35万中国人赴日赏花】日本樱花开放的3月15日到4月15日之间，赴日旅游的中国人约35万人，比去年翻一番，这些游客在日消费达70亿元人民币。不仅限于春节和赏花季，国人赴日游出现了持续高峰无淡季的全年化趋势。五一小长假，一些人气日本游线路已基本报满。详见：http://t.cn/RAWHxHk,0
【浙江男子酒吧被阉割！ 】这个惨了！！浙江湖州莉丽玛莲酒吧，一帅哥被阉割了！！[震惊]  场面好惨烈啊！！感脚好痛的样子！！喊你们混酒吧，这哈把小鸡鸡也混脱球了哇！！[衰],1
【转帖】今夜，三牌楼大街，亲身经历绑架事件 南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！via@宫小欣等等等等等等等  原帖地址：http://t.cn/zHwjZDd,1
红海巨蛇： 红海巨大的蛇被埃及科学家终于抓到了。 这条蛇是世界上最长的一条，巨大蛇害死了320游客和1??25埃及潜水员，八名埃及潜水员合作杀害了红海巨蛇！ 这八位潜水员就是埃及的骄傲[good] 我在:http://t.cn/zl4ffKl,1
【真烧钱！上千亿残损人民币被焚烧发电】新版100元纸币已正式发行，你有没有想过，残破的旧人民币都去哪儿了？位于江苏盐城的江苏国信盐城生物质发电有限公司焚烧炉，是目前江苏残破人民币的“终点”，它们在这里变废为宝，焚烧转化为电能。（图/视觉中国）http://t.cn/RUmpBuP你想对它们说__？[钱],0
#波士顿# 【请为这位小女孩点上一支】 这位戴着眼镜努力往前跑的1035号小朋友，今年8岁。在东部时间4月15日下午2点30分，波士顿马拉松爆炸事件中失去了生命[泪]小宝贝，天堂的路没有恐怖袭击，天堂的路可以自由奔跑[蜡烛][蜡烛][蜡烛],1
【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！,1
【官员腐败率99.99%？】全国人大代表韩德云，连续7年提交官员财产申报公开提案，否决率达99%。他已当选两届全国人大代表，今年他又一次提交要求官员财产公开提案，据说该提案一提出，全场立时鸦雀无声，代表们在无声中按下否决钮，否决率达竟99.99%！——若依此反推：官员腐败率应是99.99%？,1
【交通新规】2013年1月1日施行:①闯红灯，记6分罚100元。②酒驾，5年内不得再考取驾照。③不系安全带，记3分罚100元。④副驾不系安全带，记1分罚50元。⑤行驶中拨打手机，记3分罚100元。⑥行驶中抽烟，记1分罚100元。⑦有意遮挡号牌，记12分顶额处罚。⑧超速驾驶，记6分！！,1
[话筒] 你很可能不知道[围观] 加油员的这个小动作了。。。[心] 有车的朋友要注意了啊！！！[汗]（转）,1
真心相爱的两个人，不会输给外貌距离，不会输给身高年龄，不会输给前任小三，不会输给别人的流言蜚语 ，不会输给父母的反对，只会输给不珍惜，败给不努力，不信任。,0
【城管为了赶走路边卖小动物的小贩，把小贩的小动物全部活活踩死】因为小贩收摊慢了点，城管把小动物活活摔死，有小狗、小兔子、小乌龟和宠物鼠。小兔子被踩扁了，小狗的嘴里被踩除了鲜血，好多动物都摔成一团！！就算你要管理，但是也请你们珍惜生命。转,1
哪怕恨到想杀了你 最后还是想抱着你 爱你痛就痛在这,0
酸辣粉的9种不同做法，赶紧get起来，转需！,0
【有这样一个地方】如果给你4M宽带，外卖、快递均能直达，还不用还房贷，每个月还可以开车去一趟超市，想隐居在这里的同学请举手！,0
【长沙95岁抗战老兵跳楼身亡】新湘报湖南长沙讯（首席记者 丑西）他是一名抗战老兵，曾参加过远征军。他会三门外语，毕业于黄埔军校。11月14日下午，湖南省长沙市文艺新村19栋发生一起悲剧，95岁的抗战老兵林协顺从三楼跳下身亡。http://t.cn/RUgVg0H,0
#有奖转发#【关注蚂蚁汇，赢imac大奖】参与方式：①关注蚂蚁汇②评论并转发本条微博③@ 5位以上好友。今天我们会抽取6名粉丝送出豆腐手机座或美妆体验一份！另外，再从评论尾数为4的粉丝中选一名，送出薇姿中样一份！本月全部活动结束后，将有大奖imac相送！想要拿奖的童鞋们，转起来吧！[欢欣鼓舞],0
我说一个人的时候就不能好好的玩耍吗？,0
【女司机油门当刹车 倒车冲进地下通道[吃惊]】今日，一辆丰田霸道以匪夷所思的姿势倒进了地下通道！司机是30多岁的杨女士，因倒车时刮到一辆小车，过分紧张，把油门当成刹车，撞倒护栏，冲进地下通道。杨女士被卡在半空下不来，消防车迅速赶到将她救出。幸亏当时已过上下学高峰期，没有人受伤。[黑线],0
最多人追的星座排行，你排第几……,0
【最新消息（免责声明：真实性由大家判断，空穴来风，未必无因）】广州抓获的打砸抢罪犯资料公布：其中两名带头打砸抢的罪犯是日本留学生。凭借流利的中文，混入游行人群中带头造势，进行非法行为，导致一些麻木的跟随者捣乱，让我们的同胞蒙受损失。大家记住这两个人的相片！[怒]@关注钓鱼岛的事件,1
8月3日晚，湖南省湘乡市花坪镇，一私家车撞伤一名15岁小孩，车主勾结交警，将受伤小孩装入麻袋欲毁灭现场，被附近村民及伤者家属发现后拦下，因交警将装有伤者的麻袋直接从车上扔下，引起围观村民愤怒围殴交警，所驾警车被村民扣下，受伤小孩因延误救治已经死亡。 [怒],1
十万火急-----谁的群多？请帮忙转一下：一个重庆打工者，22岁，叫骆婕，不知道在什么地方，请他速回重庆万州，直接到三峡中心医院。家中失火，父母双亡，弟弟伤势很严重，想见她最后一面。舅舅：18716501803——爱心接力。这个不转对不起自己的良心 （重庆市万州区柱山镇党委罗于平托 谢谢),1
佛罗里达州的Marco岛发生了一件感人的事件：一只狗掉进运河，一群海豚便担起了救狗的责任，附近的居民听见海豚的声音，超级大声，出来一看，原来海豚们正驼着狗狗往安全地带游，他们赶紧报警，花了将近15个小时狗狗被消防人员拉出并与主人团聚。感谢附近的居民拍下这一张感人的照片。[心]（牛尔）,1
告诉那些说刘翔中戏上戏可以免试的人，刘翔是真正的民族英雄！,1
#法国枪击案#【为法国人民点赞！[法国队加油]】法国27日举办了向巴黎恐袭遇难者致意的国家纪念仪式，奥朗德呼吁法国同胞悬挂三色国旗，向巴黎恐怖袭击案中的130名遇难者致哀。但国旗似乎不够用，于是27日这一天，法国人民想尽各种办法，用各种"姿势"在自家窗台挂上“国旗”。法会玩，为积极心态点赞！,0
【洛阳妇人裸体 喊冤 哭喊 苍天啊】3月20日河南洛阳西苑路，一位女子站在法院车顶高呼喊冤，引起众人围观。据知情人介绍，该女子弟弟多年前被一法院人员杀害，后欲3万元私了，该女子家庭不同意，一直上诉，但是多部门一直推诿扯皮。据悉：昨晚再次在家门口被警方传询......,1
【被当街摸阴部时反抗，女孩遭官二代狂砍！】靖江市公安局长陆胜民及市政府公务员陆建波之子当街对刘某女孩非礼（摸奶、摸阴部)，遭女孩反抗，两人一气之下从车上拿出砍刀连砍刘某34刀，并当众狂叫：贱女人你逼是金做的？摸一下会死？砍死你！知道我们是谁吗？女孩叔叔和弟弟讨要说法，被警方关押。,1
拯救剩饺子皮的高能食谱！炫酷技能必须get~http://t.cn/Rykmt3t,0
【韩国人均读书9本仍觉不足 大力推行全民阅读】调查显示，韩国成年人年平均阅读量为9.2本，是中国的两倍，但与日本的18本、美国的25本有很大差距。因此韩国把全民阅读作为重要的国家战略，采取多种措施大力推广全民阅读活动。http://t.cn/RUYuBpc今年已近尾声，你读过几本书了？#我们读书吧#[推荐],0
【她曾得意“卖给那些傻子”】22岁的周梦晗，卖面膜，发展下线，她深谙营销之道，懂得如何利用资源，抓住买家心理，来寻找获利空间。对周梦晗的关注与信任，无一例外来自于她对外公布的人生经历：“白富美”、独立、自强。受害者程芯记得，周梦晗的美拍粉丝一度达10万人。,0
【超市手推车插入式摆放宛若同性爱爱姿势，专家建议取缔】教育专家王建立一直以敢说真话闻名，近日他指出，超市的手推车从后面一个个插入的摆放方式，让他看到就脸红。这样的摆放容易让人想入非非，孩子去一次超市就相当于看一次A片。王专家进一步指出，手推车还是更恶俗的群P，危害无穷，必须取缔！,1
【“有人得了角膜 父母就不孤单了”[泪]】11月24日，19岁的李海萍因肝硬化离开了。她生前与病魔抗争10年，病情恶化后她想逝后捐角膜，父母舍不得。她劝道：“有人得到女儿角膜后看着你们，你们就不孤单了。”最终父母实现了她的愿望：捐献角膜，将骨灰撒入大海…善良永生。转发，送别辽宁女孩李海萍！,0
【奇葩！男子买香菇泡面后报警：面里没香菇[笑cry]】近日，南京某超市内，康先生买了包香菇泡面，泡好后发现没香菇，遂找超市要说法，发生争执后报警。警察赶到一问原因，直接在店里买包泡面，泡后见小香菇片浮出，证明“这批泡面有香菇”。康先生：“可能太小我没看到…”[衰](华西都市报)你想说___？,0
#视界# ???：主人的数学肯定是体育老师教的…… 口水都流出来了。http://t.cn/RU3IDx2（使用#秒拍#录制）,0
今日金句：没有强大的敵人，只有不夠强大的自己。,0
【女教师命令学生自己打脸100下 必须高抬重落】近日，山东临沂某小学一年级老师，竟下令要求全班同学打自己嘴巴100下，而且必须高高抬起，重重落下。有家长说老师当时心情不好，也有家长说当时自习课秩序不好。保安证实确有此事，校长称当事老师一时糊涂，现已调离。http://t.cn/RUmw71l,0
好魔性的歌曲，12星座到底谁最骚浪贱！有中枪的没？ [笑cry]http://t.cn/RUmyxdw,0
爱尔兰瑞尔航空公司今早公布的新LOGO……[衰],1
妹子说的好有道理！这样的人肯定会得到幸福！get http://t.cn/RLv3eqn,0
“ 我想去个地方，无拘无束，随便放屁，不穿罩罩，也不会被警察抓走。” “ 这个操蛋的世界，影响了我的小情绪。” 这姑娘@苣毒设计师品牌 的自白简直魔性！！！更多图戳 http://t.cn/RU1bhen,0
有个朋友刚发了一个腾讯微博team挂了一个的消息，我想。。。没日没夜的努力，换来的不是安逸，不是平静，甚至不是世俗的酒色财气，却突然暴毙了，这样的人生，遗憾估计会很多吧。。。从前有个人，他从小就很努力，努力读书，努力工作，努力筹备未来，后来....他死了！亲们保重哦,1
【盼盼曾三次大难不死】①4岁，忍饥挨饿，掉入冰河，奄奄一息，所幸被村民所救②21岁，高血压致血管破裂，饲养员给盼盼服用人类降压药，成功降压③30岁，突发急性肠炎并发胰腺炎，生命垂危，盼盼意志坚强，又得科研人员救治，捡回一命。今天是盼盼“百岁”生日，祝福盼盼！,0
人生三大遗憾：不会选择；不坚持选择；不断地选择。 {图文 转录},0
【OSEN】[李准基或将出演韩版<步步惊心>“讨论中~”]11日演员李准基所属社向OSEN表示“接到了#月之恋人#(音译)的提案，但还在讨论中.”据悉李准基将在剧中饰演太祖王建的第4个儿子，并成为日后的光宗.另外该剧翻拍自中国热播剧#步步惊心#，演员姜河那也于日前确定加盟，该剧预计于明年1月-2月左右开拍.,0
【一次签证多年有效 多个国家“说走就走”】今天开始，自由行赴韩游客所有新办理的多次往返签证有效期一律延长至五年。从去年11月，美国对中国游客签证有效期延长到10年起，加拿大、日本、韩国、澳大利亚等国都将中国游客签证有效期延长为3到10年不等。http://t.cn/RAOj4sm,0
有些事你明白我的感受，知道我会难过，但是你还是那么做了，让我更难受。,0
全球最浪漫的事，来感受一下！ 简直美呆了,0
【宁波房屋倒塌事件】现场抬出30多具尸体，清理只在晚上进行。,1
捡到粗心小朋友的高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点庆一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话138-3046-8131 ，谢谢！  马上就要高考了[抓狂][抓狂][抓狂],1
#热点#【北京新机场征地拆迁记:政府破抢盖风奖励不盖房者】去年底，北京新机场奠基仪式启动。为赶上拆迁这趟车走上致富路，从2008年开始，陆续就有村名开始抢盖房屋，更有甚者借钱盖房。对此，当地政府决定对不盖房者给予多于拆迁利润的奖励，做到政府不多花，百姓不少得。详情：http://t.cn/R4ZyeYL,0
双休日是谁带给你的福利？这曾是中美入世谈判中一个重要筹码，美方向中方提出：在全世界都实行双休日的今天，中国必须尊重劳动者，必须让中国人也享受有双休日的权利，并把这一项作为入世条件之一。迫于压力，又急于入世，在1995年5月1日后，中国开始实行双休日工作制。@卫庄 @谈笑古今V @历史断片,1
转：朋友在英国刚刚看完新闻，说飞机上的人都活着，都活着，说副机长是恐怖分子，飞机在印度的一个岛上，他把机上的导航和信号全毁了。,1
- 通过长达十天两会的召开.新的婚姻法中规定 男女双方只要年满18周岁就可以结婚.并不是之前女方满20周男方满22周才可制成婚约.如今结婚证是国家级证书.高考时还可加3学分.现在在大学期间结婚.学费还可减半;跨民族结婚 生一个孩子奖励一万.结婚吧咱。,1
上圖是劉翔撕裂的跟腱！…！！！我真的要心疼死了！！！你們那些嘴賤的，我讓你們囂張！去死一萬遍好嗎！！！[泪][怒骂][怒][哼],1
借势微营销】“打假斗士”@方舟子 因不满新浪微博未处理对其人身攻击的用户，宣布今日起停止在新浪微博的更新，转战搜狐。如果方舟子能坚持100天不在新浪微博更新，凡转发本条微博者关注@温州娱乐报 并@三位好友，我一人送一台电信版iphone4S，是一人一台，绝不食言。@中国电信 将为我撑腰，立此为证。,1
【北京新机场拆迁记：村民抢盖房，政府怎么办？】两年前，北京新机场建设风声就已传遍，选址处村民们纷纷抢盖房，以期多获赔偿。然而北京市大兴区政府部门拿出的拆迁政策却叫“政府不多花，百姓不少得”。这如同天方夜谭的政策如何实施？一起来看看：http://t.cn/R4ZfGA0（央视记者王小节 王鲁彬）,0
【[推荐]考研冲刺攻略！相当于锦鲤！】考研倒计时15天！你准备好了吗？小编特别奉上冲刺攻略：14日-28日要下载准考证；高效复习的两个要点是重视基础知识和薄弱环节；真题要做三遍以上；模拟考试最好安排在考前一周，时间要与考试时间一致……戳图↓全是干货！转发给你的考生小伙伴，并送上祝福吧！,0
[围观]十万火急---请帮忙转下：一个重庆打工者，22岁，叫吴云飞，不知道在什么地方，请他速回重庆，直接到重庆鱼嘴人民医院。家中失火，父母双亡，妹妹伤势很严重，想见他最后一面。舅舅：15523263869[爱心传递]。这个不转对不起自己的良心 ，[心]重庆市綦江县古南街道百步梯社区党委罗东托[爱心传递],1
#全民阅读周#【记下这些，让你更会读书】2014年我国人均纸质图书阅读量仅4.56本，低于调查显示的韩国11本，法国20本，日本40本。如何读书？①利用零碎时间 ②需兼顾深度和广度 ③不宜拖沓 ④做读书笔记 ⑤读后别忘与人分享和交流，能对书的内容有更深理解。转给爱书的TA！,0
謝謝你們！志玲的101求愛@ohhmyStyle時尚台北 二手衣全部售完，我們會將大家的愛心全數捐予慈懷基金會的少女中途之家、以及都市人基金會的向日葵家園。,0
#土耳其击落俄军机# 【土耳其总统首次对俄罗斯战机被击落表示遗憾】土耳其总统28日对俄军机被土方击落表示遗憾，同时呼吁与普京会面，这是其首次在公开场合对此事件表示遗憾。（新华社）http://t.cn/RUgqZm6,0
三星赔了苹果100W，然后都是5美分的硬币……30卡车……(via@GO_Hank ),1
【广西再现38元一只“天价虾” 菜单画3只上菜仅1只[衰]】14日晚，广西南宁一女士和丈夫外出就餐，点了推荐菜——38元/位的“香辣大明虾”，菜单照片上显示有三只虾，她还笑称，会不会也遭遇青岛的“天价虾”事件，没想到还真是只有一只虾。（广西新闻网） http://t.cn/RUQ9CuN产品以实物为准？,0
【九种容易被淘汰的人！】①8小时外不学习的人②对新生事物视而不见的人③靠个人能力单打独斗的人④玻璃心、心理脆弱易受伤的人⑤技能单一，没特长的人⑥计较眼前，目光短浅的人⑦情商低下者⑧观念落后，知识陈旧的人⑨坐而论道，不善行动的人。（转）,0
【天冷衣服厚，小心！小偷可能就在你身边！[吃惊]】天冷了，大家穿的衣服也越来越多，对于兜里的东西就没那么敏感了。等车、上车、下车、过安检……你都有可能被小偷盯上！提醒大家，外出一定看好自己的东西！[话筒]扩散！多个转发，可能少个人被偷！,0
爱知县的一家叫做「暖家ダイニング」的居酒屋推出的胶原蛋白火锅，又被称为龙珠火锅，当然要点满七颗龙珠然后许个愿啦！[doge],0
眼神好美~~~~~~~~~~3俗了没》？？？？,0
台湾一个街头艺人在唱《江南》，没想到，原唱林俊杰来了。。。[转发]http://t.cn/RUmnhtH,0
这个屌爆了——转： 号称能下潜深海7000米的蛟龙号的新浪官方微博@蛟龙深潜 在惊闻MH370的黑匣子落在4000——6000米深的海沟后吓得迅速删光微博！还有个号——@蛟龙7000 也删光了微博。,1
【深圳城管直接开车碾压收报纸老人】这次摄像头没失灵，深圳再一次走在了全国前面。城管抢走了收废报纸老人秤，老人向城管索要，坐在车前不起，城管的汽车直接从老人身上活活碾压过去，老人目前生命垂危。向报道此事的深圳电视台致敬，求大家扩散人肉这帮人渣。http://t.cn/zOex2Al,1
主持人康辉：2015年网络热词——“然并卵”，形象表现出我们面对事时的无力感。幸好，生活中有这么一些人，认清了生活的真相后，依旧热爱生活，他们是推动社会发展的振奋力量，在嘈杂的世界中坚持发出令人鼓舞的理性声音。“影响中国”年度人物颁奖典礼，就是要表彰这样的人[good]#影响中国年度人物#,0
【竹子会再长，家园定能重建】雅安是大熊猫栖息地之一，大熊猫保护中心碧峰峡基地距芦山县约20公里，内有百余熊猫。地震时200多游客与熊猫均安 然 无 恙。地震时，部分大熊猫惊慌失措，不过也有大熊猫较淡定，甚至在地震前后完成了自然交 配。图为一只害怕的熊猫死死抱住警察叔叔的腿。via东方早报,1
#正能量#【“希望我的血能帮陌生人延续生命”[赞]】每天早晨，沈菊芳都穿着志愿者的红马甲，骑自行车穿梭于大街小巷，车筐里放着献血资料，不管走到哪儿她都会给大家讲解献血知识。她说：“我身体里淌过陌生人的血，也希望我的血能帮陌生人延续生命”。,0
#看了就“知道”#【为什么我们难以满意自己的身材？】“以瘦为美”在时尚界的推动下流行起来，减肥成为许多人每天挂在嘴边的“日常任务”。然而，对于大多数女性而言，如果要达到瘦成纸片人的目标，保证正常的饮食几乎是不可能的，许多人还因为节食而患上了厌食症。http://t.cn/RUEFOSX,0
小婊砸，居然为了点小鱼干，卖弄起事业线。。。手段不错[喵喵],0
【奥朗德为何隐瞒巴黎遇袭，以及他为什么是对的】- 当恐怖分子引爆炸弹的声音在法兰西体育场外响起时，法国总统奥朗德正坐在场内观看足球比赛。他当时决定让比赛继续进行，正是这一决定让更多人免遭埋伏在场外街区的恐怖分子的袭击。http://t.cn/RU8CvAG http://t.cn/RU8CvPY,0
【四川包茂高速发生特大交通事故 已致9人死亡[蜡烛]】上午9时20分左右，G65包茂高速公路达渝段一辆运载牛的货车撞上中央隔离带，达州至重庆方向一辆载客汽车避让不及，冲出护栏。目前通执法大队、高速交警、医护人员已赶到现场。事故造成9人死亡，另有人员重伤。,0
FBI今日机密情报④【男生失踪9天后遗体被发现只剩骨架】据报道黄埔石化中学初一2班周小龙离奇失踪9天后终于被找到。遗体在他回家路边的小山包上被发现，全身皮肤肌肉器官荡然无存，仅剩骨架及一点残留的头发，校服却完好穿在身上，手段残忍离奇让村民感到恐慌。目前黄埔警方正在抓紧侦破此案（转载）,1
城管群殴一名勤工俭学的学生将其打死！天涯社区网：2013年7月26日8点，四川省万源市河街一名靠卖野生蘑菇挣学费的17岁学生，被一群城管群殴，其中一名城管用秤砣击打学生头部数下，导致大量出血在送往医院抢救的途中不治身亡，一个17岁少年梦想才刚刚起步，就这样断送在这群野狼的手中！,1
党内奇闻！书记实名举报市长！河南息县项店镇书记洪友强举报息县书记张富治：张贪污受贿4.6亿！勾结黑社贩卖毒品，开赌场！强迫少女卖淫 ！包养有三名二奶，奸淫幼女8人！后耗费9600万向省领导买得信阳市副市长官帽！张把政府工程承包给其兄张富山，获利三个亿！张时常把女下属叫办公室进行开光！,1
【爸爸换了新手机后 孩子：爸爸，我的心凉了[泪]】“您是我最亲的亲人，为什么对我那么冷漠…自从您换了新手机后，就再也不和我说话了，不关心我…”这是一个十岁的三年级小学生写给“手机控”爸爸的信，爸爸不经意间看到后愧疚不已，彻夜难眠。家人和手机，你陪谁更多？多陪陪自己身边的人吧！[心],0
有没有这样一个人， 无论多么想念， 却不曾再见面。,0
一分钟酸奶蛋糕，简单易学，吃货快get起来~,0
#万象#【少女水电站内溺亡 员工将尸体绑岸边索打捞费】12月6日，17岁少女丽丽出门后失踪。3天后，一水电站员工称发现尸体希望家属认领。丽丽家属到达后发现尸体的一条腿被绑，其余部分泡在水中。当他们正准备将尸体从水里捞出来时，水电站员工拦住他们称必须给6000元的打捞费。http://t.cn/R4ZP8fH,0
网传：新消息，长春盗车杀害儿童案，四十八岁犯罪嫌疑人周喜军系替儿子周磊顶罪，目前周磊在逃。,1
揭露当前的部分食品！,1
Great presence of your holiness. Amen.,0
